185650001	0.0022288044	0.310204	-11.679273
185651001	0.0023875522	0.178775	-14.290305
185652001	0.0023958836	0.335375	-11.748861
185653001	0.0018450742	-0.072206	-6.772060
185654001	0.0014252482	-0.483860	-5.692037
185655001	0.0010692258	-0.796779	-2.988115
185656001	0.0008135016	-0.962902	-0.105535
185657001	0.0006419418	-1.345774	-0.894681
185658001	0.000710105	-1.326270	1.375829
185659001	0.0008421308	-1.196827	1.636788
185660001	0.0007887868	-1.236345	1.407256
185661001	0.000689779	-1.390962	0.321847
185662001	0.0005812116	-1.468482	0.645608
185663001	0.00045377	-1.454465	-5.194847
185664001	0.0005261078	-1.155400	-5.519420
185665001	0.0005733828	-1.117388	-6.804054
185666001	0.0005091172	-1.157747	-7.083113
185667001	0.0004738572	-1.438314	-7.236333
185668001	0.0005464436	-1.332921	-1.656449
185669001	0.0005674366	-1.248733	-1.118775
185670001	0.0007496462	-0.861615	0.454710
185671001	0.0007001702	-0.976369	1.660105
185672001	0.0008338992	-0.398854	1.640990
185673001	0.0008501344	-0.229123	1.602745
185674001	0.0007084838	-0.775053	1.425529
185675001	0.0008558716	-0.341858	2.097027
185676001	0.0010303888	-0.151761	2.668223
185677001	0.0008954666	-0.417230	0.704426
185678001	0.0010214562	-0.172927	-0.220385
185679001	0.001040131	-0.299047	-0.106347
185680001	0.0006493778	-1.013226	-1.078432
185681001	0.0005729	-1.159426	-1.263272
185682001	0.0008590194	-1.013090	0.905940
185683001	0.0008931768	-1.014577	2.425270
185684001	0.000890501	-0.952805	2.288500
185685001	0.001042584	-0.809652	2.792448
185686001	0.0010965802	-0.848898	2.916848
185687001	0.0008809166	-1.004775	2.884168
185688001	0.0006338172	-1.332766	1.883943
185689001	0.0006166364	-1.307243	1.900814
185690001	0.0005440334	-1.304187	1.568031
185691001	0.0006310674	-0.971220	1.595636
185692001	0.0006546302	-0.706410	1.835237
185693001	0.0006225478	-1.078205	1.880358
185694001	0.0006332546	-1.168770	1.778227
185695001	0.0007707524	-1.014973	0.787354
185696001	0.0008453358	-1.071744	-1.156114
185697001	0.0009141048	-1.039662	-3.167530
185698001	0.001129773	-0.576759	-2.965902
185699001	0.001130751	-0.404606	-3.088716
185700001	0.0012577714	-0.249505	-1.450675
185701001	0.0010655912	-0.242391	0.416237
185702001	0.0011116734	-0.082109	0.443790
185703001	0.0010815308	-0.363046	0.760963
185704001	0.0012652854	-0.137680	0.423933
185705001	0.0009387852	-0.618303	-0.543801
185706001	0.0010103672	-0.557672	-0.747545
185707001	0.000897755	-0.748557	0.971071
185708001	0.000941615	-0.740269	-1.068422
185709001	0.0010619102	-0.702338	-2.110705
185710001	0.0011916356	-0.581144	-3.272521
185711001	0.0014559178	-0.435964	-9.170769
185712001	0.0018397822	-0.255253	-12.313158
185713001	0.0021014182	0.061415	-13.357494
185714001	0.0022253594	0.226839	-20.142873
185715001	0.0021626286	0.070158	-20.461409
185716001	0.0018026198	-0.057986	-17.581997
185717001	0.0013817598	-0.329713	-17.562641
185718001	0.0009229974	-0.925573	-14.864374
185719001	0.0005450754	-1.431074	-6.391459
185720001	0.0004071598	-1.628511	-4.986090
185721001	0.0005037374	-1.330715	-2.147424
185722001	0.0005689334	-1.086164	1.146045
185723001	0.000606811	-0.891717	1.353131
185724001	0.0005449008	-1.105468	-0.610556
185725001	0.000549537	-0.719225	-0.660862
185726001	0.0006327994	-0.871927	0.182796
185727001	0.000773447	-0.610442	-0.255804
185728001	0.001490884	-0.946811	-10.958418
185729001	0.0015374742	-0.890116	-9.320723
185730001	0.0015989844	-0.987946	-8.990235
185731001	0.0015457302	-1.085196	-10.661915
185732001	0.001446053	-1.211662	-10.576583
185733001	0.0007330354	-1.193701	-1.253806
185734001	0.0006208588	-1.443176	-1.219665
185735001	0.0005465026	-1.538614	-1.538260
185736001	0.0003796874	-1.813977	-5.931318
185737001	0.000207868	-2.222842	-5.889503
185738001	0.000107395	-2.385684	-4.920052
185739001	0.000290174	-1.948029	-5.437844
185740001	0.0003610808	-1.655344	-5.179624
185741001	0.0005408564	-1.158995	0.288520
185742001	0.0008786904	-0.080683	-0.615178
185743001	0.0011745138	0.258586	0.190461
185744001	0.0017523538	0.761980	0.062022
185745001	0.0030311956	1.354414	-2.385535
185746001	0.003567116	1.255384	-3.867416
185747001	0.0036889662	1.349065	-3.724716
185748001	0.0039174484	1.263350	-5.700391
185749001	0.003197947	0.838354	-8.549641
185750001	0.001928785	-0.168999	-11.681550
185751001	0.0014241824	-0.376481	-13.649107
185752001	0.001074836	-0.885447	-13.750729
185753001	0.0006023072	-1.504678	-12.358853
185754001	0.0007148326	-1.421074	-11.894970
185755001	0.0009102852	-1.106084	-13.712591
185756001	0.000770465	-1.420240	-15.979851
185757001	0.0006837846	-1.694766	-18.995866
185758001	0.0006649682	-1.652922	-19.066849
185759001	0.0006387884	-1.694394	-17.612656
185760001	0.0004660512	-1.924226	-10.448271
185761001	0.0007777274	-1.430893	-6.347386
185762001	0.001088701	-0.796740	-4.117676
185763001	0.0017933718	-0.071653	-4.952460
185764001	0.002168393	0.529128	-4.999669
185765001	0.0027345892	1.102411	-3.041231
185766001	0.0031529298	1.310396	-1.511846
185767001	0.0032270776	1.457294	0.433406
185768001	0.00281706	1.271713	1.197199
185769001	0.0030061148	1.540306	3.421037
185770001	0.0029678342	1.603103	0.776134
185771001	0.0026188364	1.319741	1.100377
185772001	0.003072357	1.305890	1.619678
185773001	0.003295447	1.600086	1.936906
185774001	0.0031051698	1.454357	2.491977
185775001	0.0036218494	1.914330	4.583925
185776001	0.0035483418	2.053108	5.319217
185777001	0.0028616412	2.117948	3.876243
185778001	0.002719723	1.806942	2.196604
185779001	0.0023827792	0.850272	0.133357
185780001	0.001584071	-0.346167	-0.367991
185781001	0.001430909	-0.607328	-3.430247
185782001	0.001646414	-0.358131	-2.315435
185783001	0.0015477436	-0.677575	-1.252487
185784001	0.00193579	0.019682	-0.712638
185785001	0.001719792	0.018066	-3.398761
185786001	0.0017454352	0.193916	-1.123347
185787001	0.0022669962	0.581061	-3.001971
185788001	0.002544106	1.323893	-2.574451
185789001	0.002172766	0.901403	-2.004263
185790001	0.0022091578	1.021205	0.433135
185791001	0.0022788926	1.077106	0.409487
185792001	0.0014057534	0.141018	1.943649
185793001	0.0008898236	-0.586010	2.016106
185794001	0.000829931	-0.722047	-0.091155
185795001	0.0009350242	-0.712759	-5.669527
185796001	0.000741448	-1.111218	-8.499969
185797001	0.000875024	-1.015866	-14.627945
185798001	0.0010750508	-0.975034	-20.146183
185799001	0.0011172534	-0.877103	-18.966145
185800001	0.0013480458	-0.570832	-22.207808
185801001	0.0015255576	-0.363738	-25.035254
185802001	0.0013700544	-0.666757	-20.856437
185803001	0.0016497616	-0.247765	-18.717919
185804001	0.0021254134	0.130651	-19.198389
185805001	0.0022826228	0.468469	-13.963790
185806001	0.0025186208	0.706621	-11.498542
185807001	0.0026878658	1.088165	-11.506143
185808001	0.0022104976	0.409962	-10.063441
185809001	0.0015897944	0.120249	-8.785222
185810001	0.0010974268	-0.674660	-5.982980
185811001	0.0005349438	-1.561969	-3.099372
185812001	0.0004211298	-1.676505	-1.802604
185813001	0.0006685728	-0.827704	-0.272414
185814001	0.0007357904	-1.277926	-8.109751
185815001	0.0005737716	-1.582871	-13.946407
185816001	0.0006384798	-1.598449	-17.153454
185817001	0.000719926	-1.585345	-16.313173
185818001	0.0004921482	-1.968613	-17.783752
185819001	0.0006164806	-1.655885	-9.794045
185820001	0.0007497924	-1.384351	-3.255383
185821001	0.0007338638	-1.126830	0.151476
185822001	0.0009027994	-0.779091	-2.442167
185823001	0.0011787428	-0.486141	-2.802891
185824001	0.0012600558	-0.499640	-3.189889
185825001	0.0017303088	0.122832	-3.094757
185826001	0.0020743978	0.481390	-2.720402
185827001	0.001981443	0.532449	0.041192
185828001	0.0017697652	0.730932	1.709915
185829001	0.001763769	0.719450	2.619170
185830001	0.0015876424	0.166140	-0.345766
185831001	0.001524479	-0.171898	0.202594
185832001	0.001393585	-0.566956	0.117231
185833001	0.0014376858	-0.628335	0.757870
185834001	0.0013831118	-0.443470	-0.078707
185835001	0.0016173678	-0.018112	2.354849
185836001	0.0016777032	-0.048609	1.383234
185837001	0.0021871652	0.464642	1.174454
185838001	0.00224748	0.462504	0.688203
185839001	0.0020649788	0.049000	0.951447
185840001	0.001579797	-0.421092	1.495964
185841001	0.0013848296	-0.324473	1.514261
185842001	0.0009360772	-0.668167	1.560813
185843001	0.001093086	-0.288319	1.205348
185844001	0.0011558258	0.284258	1.485179
185845001	0.0015908438	0.637187	-0.393874
185846001	0.001951427	1.149951	-0.901239
185847001	0.0018780612	0.686063	-1.409805
185848001	0.0020267488	0.606346	0.174201
185849001	0.0023776386	0.742412	-0.075822
