185650001	0.0021202584	-0.280005	-7.372973
185651001	0.0023896578	-0.056128	-8.590916
185652001	0.0025614358	0.272810	-5.394780
185653001	0.0020708304	0.200002	-2.206964
185654001	0.0017309634	-0.174502	-0.802397
185655001	0.0013232812	-0.514728	0.330589
185656001	0.0010634404	-0.781364	2.686083
185657001	0.0007738752	-1.120871	2.007740
185658001	0.0007887594	-1.298721	2.027616
185659001	0.0008849702	-1.038201	2.022376
185660001	0.0008558028	-0.884530	1.800319
185661001	0.0006637602	-1.309450	-0.056632
185662001	0.0005467042	-1.434949	-0.059127
185663001	0.0004128442	-1.463552	-2.138771
185664001	0.0004628098	-1.205878	-2.393362
185665001	0.0004737838	-1.025387	-3.806528
185666001	0.0004445024	-0.817220	-3.847561
185667001	0.000429645	-1.211060	-3.916233
185668001	0.000507998	-1.168617	-1.951535
185669001	0.0005277212	-1.115023	-1.486049
185670001	0.000664198	-0.985663	0.461996
185671001	0.000625185	-1.119954	1.854875
185672001	0.0007551672	-0.665737	1.935318
185673001	0.0007618564	-0.966728	1.926468
185674001	0.0006413762	-1.324921	-0.334717
185675001	0.0007921156	-0.940510	-0.241857
185676001	0.0009467504	-0.697741	0.368986
185677001	0.0008149798	-1.073177	0.286969
185678001	0.000947341	-0.696528	-0.993308
185679001	0.000926243	-0.780280	1.149925
185680001	0.0005561812	-1.600145	0.460564
185681001	0.0005082232	-1.669661	0.075202
185682001	0.0007320654	-1.320506	-0.179926
185683001	0.0007729366	-1.273103	1.530733
185684001	0.000783597	-1.281208	1.532867
185685001	0.00097483	-0.836899	1.836230
185686001	0.0010710668	-0.694615	2.082616
185687001	0.000926891	-0.778974	2.630824
185688001	0.0006822006	-1.140077	1.783298
185689001	0.0006963846	-1.072199	1.630357
185690001	0.0005922638	-1.197791	1.649538
185691001	0.00061289	-1.149024	1.700226
185692001	0.0005973304	-1.064821	1.679738
185693001	0.0005654018	-1.261302	1.696073
185694001	0.0005414058	-1.352172	1.717247
185695001	0.0006546386	-1.090116	0.182170
185696001	0.000728204	-1.001548	-1.845029
185697001	0.000798871	-0.964494	-3.662411
185698001	0.0009928054	-0.512273	-3.457376
185699001	0.0010040004	-0.439765	-3.632488
185700001	0.0011558998	-0.268189	-1.935377
185701001	0.0009588654	-0.273566	-0.031875
185702001	0.0010277662	0.023519	1.917434
185703001	0.0010213496	-0.059104	2.145686
185704001	0.0012680276	0.075003	1.968406
185705001	0.0009585024	-0.585469	1.361574
185706001	0.0010350638	-0.603821	1.031997
185707001	0.0009167478	-1.011983	-1.147572
185708001	0.0009375912	-0.906829	-2.685363
185709001	0.0010101872	-0.567455	-3.379772
185710001	0.0011190062	-0.391666	-4.768187
185711001	0.0011949648	-0.692829	-12.506329
185712001	0.0013849034	-0.522191	-15.145541
185713001	0.0014703468	-0.621124	-18.000121
185714001	0.0014081828	-0.821403	-26.969241
185715001	0.0012958136	-0.949958	-25.263398
185716001	0.0011757126	-0.822281	-19.935975
185717001	0.0010278006	-1.059462	-17.899852
185718001	0.0007777496	-1.343659	-13.858366
185719001	0.0005413588	-1.605230	-3.645231
185720001	0.0004731474	-1.670430	-3.969089
185721001	0.000535689	-1.541981	-2.006928
185722001	0.0005208486	-1.295972	0.383051
185723001	0.0005176688	-1.096847	0.509359
185724001	0.0005079244	-1.027180	-1.184813
185725001	0.0005202584	-0.990954	-1.270112
185726001	0.0006599168	-1.037836	0.069559
185727001	0.0007666108	-0.874505	-0.265752
185728001	0.001408651	-0.846827	-9.744416
185729001	0.0014121226	-0.892517	-8.516250
185730001	0.0014296886	-0.986693	-8.289556
185731001	0.0012865108	-1.144069	-10.325629
185732001	0.001208625	-1.316359	-10.078128
185733001	0.0005559878	-1.667021	-2.392165
185734001	0.000462907	-1.798233	-2.278960
185735001	0.0004158702	-1.743352	-2.497575
185736001	0.0002487854	-1.872982	-3.042526
185737001	9.79192e-05	-2.171169	-3.018656
185738001	5.49192e-05	-2.180936	-1.477383
185739001	0.000243082	-1.590892	-1.988793
185740001	0.0003400326	-1.351494	-1.719390
185741001	0.000530019	-0.962287	0.250364
185742001	0.0009123208	-0.205369	-0.360638
185743001	0.0011540562	-0.113208	0.151870
185744001	0.0016874414	0.561246	0.122507
185745001	0.0027800626	1.372298	-3.752324
185746001	0.0033673376	1.793197	-5.174129
185747001	0.0034664088	1.926730	-4.930598
185748001	0.0038847924	2.118136	-4.276880
185749001	0.0032958482	1.696839	-4.362982
185750001	0.0022005986	0.766979	-3.476566
185751001	0.0016152978	0.204342	-3.301706
185752001	0.0011959686	-0.620203	-4.326118
185753001	0.0005908828	-1.369905	-5.275621
185754001	0.0006384604	-1.200813	-5.053683
185755001	0.000782998	-0.595368	-3.223666
185756001	0.0007367242	-0.900144	-1.691243
185757001	0.0007470806	-0.876176	-0.038037
185758001	0.0007805724	-0.925997	0.079823
185759001	0.0007074182	-1.047700	0.850842
185760001	0.000571091	-1.381878	1.753826
185761001	0.0008025692	-0.956753	-0.694133
185762001	0.0009376774	-0.584100	-3.001099
185763001	0.0015443278	0.127526	-5.506838
185764001	0.002012997	0.679008	-8.396398
185765001	0.00258016	1.366859	-6.913029
185766001	0.003034255	1.876471	-4.658424
185767001	0.0032189714	2.156328	-2.264174
185768001	0.0028200564	1.884973	0.175413
185769001	0.0030009548	2.031906	3.084464
185770001	0.0031433566	1.907941	1.212652
185771001	0.0028376474	1.457201	1.421605
185772001	0.003335465	1.637834	2.278399
185773001	0.0035602572	1.933571	2.222546
185774001	0.003360987	1.843360	2.984647
185775001	0.0037584756	2.320394	4.047631
185776001	0.0036291456	2.024201	4.545562
185777001	0.0029532218	1.567064	2.357461
185778001	0.0027642	1.078960	-0.344328
185779001	0.0023917452	0.609015	-2.247170
185780001	0.001568474	-0.543006	-1.960887
185781001	0.0014061232	-0.452811	-5.041450
185782001	0.0016367114	-0.040672	-5.869787
185783001	0.0016443706	0.256270	-3.969348
185784001	0.001868831	0.489668	-5.603984
185785001	0.001648556	0.610651	-7.815009
185786001	0.0016015514	0.397144	-5.598065
185787001	0.0019739262	0.613486	-4.678266
185788001	0.0022235908	0.914351	-3.649669
185789001	0.0019657388	0.599756	-1.666460
185790001	0.0019406292	0.611941	0.192970
185791001	0.0020360592	0.232695	-0.201694
185792001	0.0012864832	-0.463626	0.934676
185793001	0.0007538108	-1.334411	0.699801
185794001	0.0007039306	-1.259333	1.175653
185795001	0.000836001	-1.158596	-1.639885
185796001	0.0006602592	-1.345785	-4.454377
185797001	0.0007455656	-1.423266	-9.024036
185798001	0.0008769482	-1.226142	-13.208942
185799001	0.0009127888	-1.315220	-14.196541
185800001	0.0010212394	-1.220924	-18.938815
185801001	0.00115718	-0.967421	-22.571169
185802001	0.0010259146	-1.062486	-20.043495
185803001	0.0013702822	-0.675844	-19.527346
185804001	0.0018139206	-0.164133	-20.345668
185805001	0.0020147536	0.081482	-17.039616
185806001	0.0022663544	0.477130	-13.248277
185807001	0.002510005	0.637637	-15.069352
185808001	0.0020735958	0.421009	-13.177554
185809001	0.0015161658	-0.196127	-11.337474
185810001	0.001175612	-0.618807	-7.461538
185811001	0.000733584	-1.395694	-4.342412
185812001	0.0005695252	-1.444525	-0.648636
185813001	0.0007650208	-1.201135	0.604438
185814001	0.0008137264	-1.041981	-1.355638
185815001	0.0005727984	-1.279519	-1.599102
185816001	0.0005302204	-1.194398	-5.631639
185817001	0.0005483562	-1.542107	-5.994822
185818001	0.0003166246	-2.009282	-5.399410
185819001	0.0003849788	-1.944573	-3.881545
185820001	0.0004455122	-2.020150	-5.593510
185821001	0.0004532192	-2.021234	-1.711119
185822001	0.0004819632	-1.872184	-4.757069
185823001	0.0005607568	-1.737997	-6.237299
185824001	0.0006389662	-1.604806	-7.400226
185825001	0.0010571286	-0.682352	-7.259291
185826001	0.0013294212	-0.171017	-7.912005
185827001	0.0013703122	-0.142125	-4.638447
185828001	0.0013790784	-0.027914	-3.955089
185829001	0.0013607822	-0.062870	-2.461490
185830001	0.001111327	-0.800370	-5.065689
185831001	0.0010815886	-0.944018	-3.532829
185832001	0.0009456036	-1.310509	-3.230280
185833001	0.0009080952	-1.467088	-2.483191
185834001	0.0008421996	-1.593734	-2.533025
185835001	0.0011554708	-1.166249	1.866438
185836001	0.001165	-1.296629	0.081975
185837001	0.0016033498	-0.694834	-0.615129
185838001	0.0017318978	-0.411138	-1.704638
185839001	0.001623474	-0.367570	-1.526965
185840001	0.001240798	-0.684938	-1.139534
185841001	0.0011303368	-0.415218	-0.599958
185842001	0.000799998	-0.999142	0.139863
185843001	0.000915983	-0.839554	0.356444
185844001	0.0010172528	-0.639079	0.763206
185845001	0.0013111906	-0.497919	-2.515408
185846001	0.0016027106	-0.328489	-4.123880
185847001	0.0015448572	-0.448898	-4.897225
185848001	0.001670243	-0.264028	-3.437249
185849001	0.0019678356	0.054021	-4.445845
