185650001	0.0033832192	0.757270	-4.022900
185651001	0.0036068166	0.436095	-5.037045
185652001	0.0036283748	0.564840	-3.496059
185653001	0.0031687172	0.326622	-1.004282
185654001	0.0027535636	-0.028373	-4.149206
185655001	0.002871346	0.088469	-4.131482
185656001	0.0034128674	0.366704	-3.032411
185657001	0.0036482682	0.225838	-9.659404
185658001	0.0038665214	0.289118	-14.324713
185659001	0.0042104272	0.422065	-17.910152
185660001	0.0039227832	0.244963	-17.676093
185661001	0.0029571592	-0.004983	-20.221787
185662001	0.0025291672	-0.154171	-17.030403
185663001	0.00201425	-0.218057	-14.836653
185664001	0.0014871396	-0.502452	-9.180195
185665001	0.0011953426	-0.956701	-8.588908
185666001	0.0009993298	-1.413859	-8.205323
185667001	0.0007353404	-1.671705	-5.499625
185668001	0.0006692304	-1.764055	-1.959360
185669001	0.0006484348	-1.793104	-1.426934
185670001	0.0007995256	-1.548411	0.973681
185671001	0.0008086188	-1.336090	-1.177662
185672001	0.0007446454	-1.374278	-1.410118
185673001	0.000644131	-1.546730	-1.774839
185674001	0.0006104182	-1.661290	-1.716845
185675001	0.0005737844	-1.721398	-2.465528
185676001	0.0005715788	-1.707607	1.461456
185677001	0.0005703702	-1.776249	1.574712
185678001	0.0007703862	-1.555858	1.335659
185679001	0.000822218	-1.598929	1.581267
185680001	0.0005331138	-1.863850	1.131614
185681001	0.000593133	-1.801983	1.198249
185682001	0.000767536	-1.642386	-0.040345
185683001	0.0009453968	-1.483991	1.514192
185684001	0.0008563096	-1.553011	-0.715870
185685001	0.0010659034	-1.396927	0.003848
185686001	0.0011909924	-1.259588	0.342229
185687001	0.0010843324	-1.339466	-0.171726
185688001	0.0007509084	-1.601482	-1.407360
185689001	0.0008576654	-1.279264	0.910262
185690001	0.0006738672	-1.537297	0.316782
185691001	0.0005567478	-1.827703	-0.062942
185692001	0.0005530522	-1.787905	0.010623
185693001	0.0004852728	-1.949979	-0.182881
185694001	0.0004173962	-2.134962	-0.471096
185695001	0.0006517966	-1.922553	-1.211437
185696001	0.000721278	-1.871031	-2.964155
185697001	0.0006750744	-1.956195	-1.197575
185698001	0.0008986526	-1.685643	-0.850307
185699001	0.0009361418	-1.615203	-0.983631
185700001	0.001015841	-1.443022	-0.785866
185701001	0.000945948	-1.338680	1.155046
185702001	0.0011203154	-1.041571	1.535012
185703001	0.0012586216	-0.964773	-0.106929
185704001	0.0016092352	-0.721523	0.449501
185705001	0.0013985818	-1.004348	1.009284
185706001	0.0013917724	-1.147027	0.812537
185707001	0.001236168	-1.324802	0.406615
185708001	0.001039913	-1.535115	1.824712
185709001	0.0010001976	-1.494179	1.011314
185710001	0.00118138	-1.271407	-2.237291
185711001	0.0013087074	-1.207492	-10.988168
185712001	0.001475489	-1.206460	-16.244792
185713001	0.0014700842	-1.258072	-21.198981
185714001	0.0014529784	-1.275500	-29.272914
185715001	0.00119418	-1.418041	-25.924018
185716001	0.0013102772	-1.169737	-16.665039
185717001	0.0013497896	-0.912159	-11.539156
185718001	0.0013452224	-0.870185	-6.415156
185719001	0.000969288	-1.219594	1.953350
185720001	0.0010013564	-1.300105	2.074186
185721001	0.0008457364	-1.517492	-1.978312
185722001	0.0006589072	-1.778475	-1.717802
185723001	0.0005462106	-1.898456	-1.803992
185724001	0.0006821848	-1.716487	-1.620168
185725001	0.0006901926	-1.605982	-1.979887
185726001	0.0008189562	-1.465711	2.067132
185727001	0.0008751838	-1.340662	1.503501
185728001	0.0016021844	-1.090657	-7.641627
185729001	0.0015307938	-1.226593	-9.515911
185730001	0.001521991	-1.408439	-9.136612
185731001	0.0014317142	-1.478077	-10.479308
185732001	0.0015228354	-1.497534	-9.568866
185733001	0.0009945896	-1.663823	0.084628
185734001	0.0009336382	-1.752402	1.825537
185735001	0.0008890518	-1.671271	1.608157
185736001	0.000981996	-1.574678	-1.332851
185737001	0.0009116928	-1.719588	-3.227849
185738001	0.0007639088	-1.796816	-3.556559
185739001	0.0009334652	-1.531229	-3.161443
185740001	0.0009101132	-1.632735	-3.261839
185741001	0.0008494174	-1.608797	-0.954524
185742001	0.0009352678	-1.225992	-0.455763
185743001	0.001376326	-0.722218	0.211429
185744001	0.0019932786	-0.055667	-3.263438
185745001	0.0033987698	0.950697	-2.506972
185746001	0.00401032	1.112393	-2.407093
185747001	0.0042068036	1.129514	-2.219811
185748001	0.0043747434	1.184411	-3.077112
185749001	0.0037612396	0.573597	-1.092433
185750001	0.0026201102	-0.086370	-2.620914
185751001	0.0020371628	-0.483311	-2.033841
185752001	0.0017047872	-0.789414	-2.091777
185753001	0.0012946006	-1.132197	-3.138374
185754001	0.001381031	-1.025927	-2.345236
185755001	0.0015894784	-0.837305	-5.340803
185756001	0.001691329	-0.846529	-6.888616
185757001	0.0019646182	-0.540492	-7.195846
185758001	0.0017763488	-0.751322	-5.905195
185759001	0.001763836	-0.699597	-5.925965
185760001	0.0013527642	-0.834872	-2.244708
185761001	0.0014095736	-0.756485	-1.051443
185762001	0.0013964388	-0.748212	-4.435923
185763001	0.0021734836	-0.141957	-6.242816
